player_id,web_name,team_name,position,minutes,apps,total_points,points_per90,goals_scored,assists,clean_sheets,goals_conceded,own_goals,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,xg,xa,xgi,xgc,selected_by_percent,status,chance_of_playing_next_round,chance_of_playing_this_round,goals_scored_per90,assists_per90,saves_per90,last_updated_utc
343,Struijk,Leeds,DEF,900,10,30,3.0,0,0,2,16,0,0,0,0,1,0,2,123,207.6,81.30000000000001,65.0,35.4,0.71,0.25,0.96,11.2,0.3,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
344,Bijol,Leeds,DEF,316,4,9,2.56,0,0,0,5,0,0,0,0,0,0,0,48,74.6,12.899999999999999,44.0,13.2,0.21,0.1,0.31,3.1799999999999997,0.5,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
345,Bornauw,Leeds,DEF,1,1,1,90.0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
346,Byram,Leeds,DEF,7,1,1,12.86,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.2,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
347,Gudmundsson,Leeds,DEF,918,11,28,2.75,0,0,2,16,1,0,0,0,2,0,6,93,153.39999999999998,149.6,40.0,34.3,0.21000000000000002,0.7,0.91,11.15,3.8,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
348,Rodon,Leeds,DEF,930,11,47,4.55,2,0,2,17,0,0,0,0,0,0,5,142,269.2,18.9,99.0,38.7,0.67,0.05,0.72,11.28,4.1,i,0.0,0.0,0.194,0.0,0.0,2026-01-02T05:25:27Z
349,Schmidt,Leeds,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
350,Aaronson,Leeds,MID,613,11,40,5.87,1,4,2,7,0,0,0,0,1,0,3,169,161.2,173.89999999999998,196.0,53.2,1.63,1.8900000000000001,3.52,6.64,0.1,a,,,0.147,0.587,0.0,2026-01-02T05:25:27Z
351,Gnonto,Leeds,MID,238,7,15,5.67,0,2,1,6,0,0,0,0,1,0,0,61,41.4,49.9,18.0,11.0,0.18000000000000002,0.4,0.5800000000000001,3.2899999999999996,0.1,a,100.0,100.0,0.0,0.756,0.0,2026-01-02T05:25:27Z
352,Harrison,Leeds,MID,176,8,8,4.09,0,0,0,3,0,0,0,0,0,0,0,39,24.6,17.7,26.0,6.9,0.15000000000000002,0.12,0.27,2.42,0.1,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
353,James,Leeds,MID,215,5,8,3.35,0,0,1,5,0,0,0,0,0,0,0,26,11.8,31.1,29.0,7.199999999999999,0.43000000000000005,0.16999999999999998,0.6000000000000001,3.29,0.1,i,0.0,0.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
354,Ampadu,Leeds,MID,793,9,27,3.06,0,0,1,12,0,0,0,0,2,0,0,125,130.8,88.4,41.0,26.1,0.66,0.59,1.25,8.21,0.1,s,0.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
355,Greenwood,Leeds,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
356,Gruev,Leeds,MID,275,6,9,2.95,0,0,1,8,0,0,0,0,1,0,0,52,26.200000000000003,10.4,2.0,3.9,0.0,0.01,0.01,5.1,0.0,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
357,Ramazani,Leeds,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
358,Tanaka,Leeds,MID,407,9,19,4.2,1,0,2,7,0,0,0,0,0,0,0,79,61.0,78.3,61.0,19.9,0.5900000000000001,0.27,0.86,5.21,0.3,a,100.0,100.0,0.221,0.0,0.0,2026-01-02T05:25:27Z
359,Crew,Leeds,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
360,Gelhardt,Leeds,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
361,Gyabi,Leeds,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
362,Piroe,Leeds,FWD,148,4,5,3.04,0,0,1,4,0,0,0,0,0,0,0,13,5.0,11.5,63.0,7.9,0.33,0.05,0.38,2.19,0.4,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
363,Bamford,Leeds,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,u,0.0,0.0,,,,2026-01-02T05:25:27Z
364,Mateo Joseph,Leeds,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
365,Nmecha,Leeds,FWD,167,9,14,7.54,1,0,1,4,0,0,0,0,0,0,0,47,45.6,10.799999999999999,35.0,9.0,0.95,0.030000000000000002,0.98,2.91,0.5,a,100.0,100.0,0.539,0.0,0.0,2026-01-02T05:25:27Z
366,A.Becker,Liverpool,GK,810,9,31,3.44,0,0,3,11,0,15,0,0,0,0,3,136,156.60000000000002,0.1,0.0,15.6,0.0,0.02,0.02,11.35,6.0,a,100.0,100.0,0.0,0.0,1.667,2026-01-02T05:25:27Z
367,Mamardashvili,Liverpool,GK,180,2,4,2.0,0,0,0,5,0,9,0,0,0,0,0,27,69.6,0.0,0.0,6.9,0.0,0.0,0.0,3.75,0.6,a,,,0.0,0.0,4.5,2026-01-02T05:25:27Z
368,Pécsi,Liverpool,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,,,,,,2026-01-02T05:25:27Z
369,Woodman,Liverpool,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,,,,,2026-01-02T05:25:27Z
370,Frimpong,Liverpool,DEF,168,4,11,5.89,0,2,0,2,0,0,0,0,0,0,0,45,44.4,36.99999999999999,31.0,11.3,0.09,0.23,0.32,2.6,5.5,a,100.0,100.0,0.0,1.071,0.0,2026-01-02T05:25:27Z
371,Kerkez,Liverpool,DEF,840,11,29,3.11,1,0,2,13,0,0,0,0,3,0,1,116,187.2,121.0,70.0,37.900000000000006,0.76,0.21000000000000002,0.97,12.96,3.0,a,,,0.107,0.0,0.0,2026-01-02T05:25:27Z
372,Robertson,Liverpool,DEF,158,5,4,2.28,0,0,0,3,0,0,0,0,0,0,0,32,51.800000000000004,84.39999999999999,40.0,17.6,0.13,0.44,0.57,2.37,1.0,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
373,Virgil,Liverpool,DEF,990,11,42,3.82,0,0,3,16,0,0,0,0,2,0,4,156,334.8,57.3,68.0,46.0,0.27,0.26,0.53,15.1,24.2,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
374,Konaté,Liverpool,DEF,922,11,39,3.81,0,0,3,14,0,0,0,0,3,0,5,151,231.39999999999998,60.8,41.0,33.5,0.65,0.18,0.8300000000000001,13.43,3.6,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
375,Bradley,Liverpool,DEF,392,8,13,2.98,0,1,1,7,0,0,0,0,4,0,0,49,62.400000000000006,46.9,24.0,13.2,0.060000000000000005,0.33,0.39,5.92,0.2,a,100.0,100.0,0.0,0.23,0.0,2026-01-02T05:25:27Z
376,Gomez,Liverpool,DEF,83,5,6,6.51,0,1,0,4,0,0,0,0,1,0,0,13,37.6,22.4,8.0,6.7,0.13,0.15000000000000002,0.28,2.4099999999999997,0.1,d,25.0,25.0,0.0,1.084,0.0,2026-01-02T05:25:27Z
377,Tsimikas,Liverpool,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
378,Nallo,Liverpool,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,a,100.0,100.0,,,,2026-01-02T05:25:27Z
379,R.Williams,Liverpool,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,,,,,2026-01-02T05:25:27Z
380,Ramsay,Liverpool,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,,,,,2026-01-02T05:25:27Z
381,M.Salah,Liverpool,MID,784,9,47,5.4,3,3,3,12,0,0,0,0,1,0,3,149,203.0,267.2,254.0,72.3,3.3200000000000003,1.58,4.9,11.809999999999999,14.6,n,0.0,0.0,0.344,0.344,0.0,2026-01-02T05:25:27Z
382,Wirtz,Liverpool,MID,797,11,33,3.73,1,0,4,9,0,0,0,0,1,0,3,156,140.20000000000002,296.3,173.0,60.9,1.98,1.58,3.55,11.74,11.1,a,100.0,100.0,0.113,0.0,0.0,2026-01-02T05:25:27Z
383,Luis Díaz,Liverpool,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
384,Gakpo,Liverpool,MID,701,10,38,4.88,2,2,2,13,0,0,0,0,0,0,2,158,167.0,239.9,218.0,62.4,1.55,1.92,3.47,9.370000000000001,5.3,a,100.0,100.0,0.257,0.257,0.0,2026-01-02T05:25:27Z
385,Chiesa,Liverpool,MID,159,8,18,10.19,2,0,0,3,0,0,0,0,1,0,0,63,78.2,17.9,66.0,16.2,0.73,0.41,1.14,2.4699999999999998,0.4,a,100.0,100.0,1.132,0.0,0.0,2026-01-02T05:25:27Z
386,Mac Allister,Liverpool,MID,615,10,22,3.22,0,1,2,8,0,0,0,0,0,0,0,123,97.0,141.7,65.0,30.400000000000002,0.7,0.42,1.12,9.469999999999999,1.4,a,100.0,100.0,0.0,0.146,0.0,2026-01-02T05:25:27Z
387,Szoboszlai,Liverpool,MID,892,10,48,4.84,2,1,3,15,0,0,0,0,2,0,8,228,255.6,297.2,126.0,67.9,1.6300000000000001,1.26,2.89,13.809999999999999,4.8,a,100.0,100.0,0.202,0.101,0.0,2026-01-02T05:25:27Z
388,C.Jones,Liverpool,MID,564,10,22,3.51,0,1,1,12,0,0,0,0,0,0,1,142,110.6,109.0,26.0,24.5,0.4,0.5700000000000001,0.97,10.09,0.2,a,100.0,100.0,0.0,0.16,0.0,2026-01-02T05:25:27Z
389,Elliott,Liverpool,MID,97,4,4,3.71,0,0,0,2,0,0,0,0,0,0,0,13,8.6,17.8,18.0,4.4,0.19,0.060000000000000005,0.25,1.7400000000000002,0.2,d,75.0,75.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
390,Gravenberch,Liverpool,MID,810,9,58,6.44,3,3,3,11,0,0,0,0,2,0,9,244,269.0,146.1,95.0,51.1,0.75,0.54,1.29,10.65,6.7,a,100.0,100.0,0.333,0.333,0.0,2026-01-02T05:25:27Z
391,Gannon-Doak,Bournemouth,MID,29,2,5,15.52,0,1,0,0,0,0,0,0,0,0,0,16,20.0,12.2,9.0,4.1,0.09,0.07,0.16,0.49,0.0,i,0.0,0.0,0.0,3.103,0.0,2026-01-02T05:25:27Z
392,Endo,Liverpool,MID,43,5,7,14.65,0,1,0,4,0,0,0,0,1,0,0,23,31.200000000000003,11.1,0.0,4.2,0.0,0.0,0.0,1.98,0.1,d,25.0,25.0,0.0,2.093,0.0,2026-01-02T05:25:27Z
393,Bajcetic,Liverpool,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,0.0,0.0,,,,2026-01-02T05:25:27Z
394,McConnell,Liverpool,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
395,Morton,Liverpool,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
396,Nyoni,Liverpool,MID,1,1,1,90.0,0,0,0,0,0,0,0,0,0,0,0,3,2.2,10.3,0.0,1.3,0.0,0.0,0.0,0.0,0.4,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
397,Darwin,Liverpool,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
398,Danns,Liverpool,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,i,0.0,0.0,,,,2026-01-02T05:25:27Z
399,Ederson M.,Man City,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,u,0.0,0.0,,,,2026-01-02T05:25:27Z
400,Ortega Moreno,Man City,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,,,,,2026-01-02T05:25:27Z
401,Bettinelli,Man City,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,100.0,100.0,,,,2026-01-02T05:25:27Z
402,Aït-Nouri,Man City,DEF,203,4,11,4.88,0,0,1,2,0,0,0,0,1,0,1,37,45.4,37.0,7.0,8.9,0.04,0.48000000000000004,0.52,2.94,3.8,n,0.0,0.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
403,Gvardiol,Man City,DEF,678,8,54,7.17,1,2,4,4,0,0,0,0,1,0,5,189,227.79999999999998,67.1,85.0,38.0,0.4,0.36000000000000004,0.76,7.61,10.0,a,100.0,100.0,0.133,0.265,0.0,2026-01-02T05:25:27Z
404,Akanji,Man City,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,u,0.0,0.0,,,,2026-01-02T05:25:27Z
405,Aké,Man City,DEF,132,6,6,4.09,0,0,0,3,0,0,0,0,0,0,0,23,24.799999999999997,21.3,9.0,5.5,0.19,0.15,0.34,1.4000000000000001,0.6,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
406,Khusanov,Man City,DEF,227,4,11,4.36,0,0,1,1,0,0,0,0,1,0,0,46,42.4,5.2,0.0,4.8,0.0,0.02,0.02,3.13,0.3,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
407,Matheus N.,Man City,DEF,693,9,44,5.71,1,2,3,5,0,0,0,0,1,0,3,189,197.60000000000002,89.6,31.0,31.8,0.22999999999999998,0.35,0.5800000000000001,7.199999999999999,2.6,a,,,0.13,0.26,0.0,2026-01-02T05:25:27Z
408,Rúben,Man City,DEF,905,11,56,5.57,1,0,5,7,0,0,0,0,1,0,3,202,272.8,52.2,24.0,35.0,0.2,0.26,0.45999999999999996,10.44,7.4,a,,,0.099,0.0,0.0,2026-01-02T05:25:27Z
409,Stones,Man City,DEF,324,5,11,3.06,0,0,1,6,0,0,0,0,0,0,0,46,69.6,19.3,2.0,9.1,0.0,0.060000000000000005,0.060000000000000005,4.58,0.6,d,25.0,25.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
410,Lewis,Man City,DEF,176,6,16,8.18,0,1,1,3,0,0,0,0,0,0,2,53,47.6,29.900000000000002,15.0,9.200000000000001,0.02,0.6699999999999999,0.69,2.5900000000000003,1.3,a,100.0,100.0,0.0,0.511,0.0,2026-01-02T05:25:27Z
411,O’Reilly,Man City,DEF,689,10,34,4.44,0,0,5,3,0,0,0,0,3,0,0,149,150.2,126.69999999999999,54.0,33.1,0.31,0.52,0.8300000000000001,8.4,11.0,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
412,Vitor Reis,Man City,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
413,Marmoush,Man City,MID,176,6,12,6.14,0,1,0,3,0,0,0,0,0,0,2,44,38.4,36.8,60.0,13.600000000000001,0.8200000000000001,0.45,1.27,1.95,2.3,n,0.0,0.0,0.0,0.511,0.0,2026-01-02T05:25:27Z
414,Foden,Man City,MID,690,9,46,6.0,3,1,5,3,0,0,0,0,2,0,4,191,211.6,293.4,178.0,68.3,2.54,1.0899999999999999,3.63,7.73,40.1,a,100.0,100.0,0.391,0.13,0.0,2026-01-02T05:25:27Z
415,Savinho,Man City,MID,280,8,14,4.5,0,1,1,3,0,0,0,0,1,0,0,42,17.2,42.7,97.0,15.6,0.18,0.25,0.43000000000000005,3.81,0.4,d,50.0,100.0,0.0,0.321,0.0,2026-01-02T05:25:27Z
416,Bernardo,Man City,MID,691,11,25,3.26,0,1,4,4,0,0,0,0,1,0,0,122,90.2,176.6,36.0,30.200000000000003,0.13,1.35,1.48,8.07,0.5,a,,,0.0,0.13,0.0,2026-01-02T05:25:27Z
417,Cherki,Man City,MID,343,6,39,10.23,2,4,2,3,0,0,0,0,0,0,6,168,204.2,218.0,108.0,53.1,0.5700000000000001,2.5300000000000002,3.1,3.9499999999999997,13.8,a,100.0,100.0,0.525,1.05,0.0,2026-01-02T05:25:27Z
418,Doku,Man City,MID,504,9,33,5.89,0,4,4,2,0,0,0,0,0,0,3,125,129.20000000000002,240.10000000000002,160.0,52.8,0.75,1.81,2.56,4.52,3.0,a,100.0,25.0,0.0,0.714,0.0,2026-01-02T05:25:27Z
419,Grealish,Everton,MID,814,10,43,4.75,1,4,3,12,0,0,0,0,3,0,7,201,233.0,302.0,295.0,82.9,1.7,2.25,3.95,13.54,9.5,a,100.0,75.0,0.111,0.442,0.0,2026-01-02T05:25:27Z
420,Gündoğan,Man City,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
421,Rodrigo,Man City,MID,291,5,11,3.4,0,0,1,3,0,0,0,0,0,0,0,55,50.0,50.4,19.0,11.9,0.14,0.22,0.36000000000000004,3.76,0.4,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
422,Kovačić,Man City,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,0.0,0.0,,,,2026-01-02T05:25:27Z
423,N.Gonzalez,Man City,MID,649,10,23,3.19,0,0,4,5,0,0,0,0,2,0,0,133,122.8,97.5,26.0,24.5,0.32,0.45,0.77,7.51,0.1,d,75.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
424,Bobb,Man City,MID,420,7,17,3.64,0,1,2,5,0,0,0,0,0,0,0,77,64.2,138.9,65.0,26.9,0.32999999999999996,0.79,1.12,4.95,0.2,d,25.0,25.0,0.0,0.214,0.0,2026-01-02T05:25:27Z
425,Echeverri,Man City,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
426,McAtee,Nott'm Forest,MID,126,4,4,2.86,0,0,0,5,0,0,0,0,0,0,0,20,14.0,39.8,6.0,6.1,0.02,0.16999999999999998,0.19,2.77,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
427,Reijnders,Man City,MID,859,11,44,4.61,2,2,4,8,0,0,0,0,2,0,3,156,171.2,163.9,171.0,50.0,1.84,0.53,2.37,10.65,12.1,a,,,0.21,0.21,0.0,2026-01-02T05:25:27Z
428,Nypan,Man City,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
429,Phillips,Man City,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
430,Haaland,Man City,FWD,931,11,89,8.6,11,1,6,7,0,0,0,0,0,0,20,355,423.0,69.6,500.0,99.39999999999999,9.43,0.7,10.129999999999999,11.09,74.2,a,100.0,100.0,1.063,0.097,0.0,2026-01-02T05:25:27Z
431,Bayindir,Man Utd,GK,540,6,11,1.83,0,0,0,11,0,13,0,0,0,0,0,49,118.4,10.0,0.0,12.8,0.0,0.05,0.05,9.24,0.3,a,,,0.0,0.0,2.167,2026-01-02T05:25:27Z
432,Onana,Man Utd,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
433,Harrison,Man Utd,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
434,Heaton,Man Utd,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,,,,,,2026-01-02T05:25:27Z
435,Mee,Man Utd,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
436,De Ligt,Man Utd,DEF,720,8,27,3.38,0,0,1,13,0,0,0,0,0,0,5,117,166.6,43.3,37.0,24.6,0.45999999999999996,0.45,0.91,11.07,2.1,i,0.0,0.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
437,Martinez,Man Utd,DEF,129,3,12,8.37,0,0,1,1,0,0,0,0,0,0,2,36,33.2,13.7,0.0,4.7,0.0,0.02,0.02,1.5,0.5,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
438,Mazraoui,Man Utd,DEF,198,4,11,5.0,0,0,1,3,0,0,0,0,0,0,1,51,45.6,31.2,6.0,8.2,0.02,0.16,0.17,1.9300000000000002,0.2,n,0.0,0.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
439,D.Leon,Man Utd,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
440,Dalot,Man Utd,DEF,688,9,37,4.84,0,5,2,14,0,0,0,0,1,0,2,109,148.6,180.6,52.0,38.1,0.73,1.19,1.92,10.05,4.9,a,100.0,100.0,0.0,0.654,0.0,2026-01-02T05:25:27Z
441,Dorgu,Man Utd,DEF,587,10,28,4.29,1,1,1,10,0,0,0,0,3,0,3,91,154.8,111.7,103.0,37.0,0.4,0.63,1.03,10.370000000000001,7.0,a,,,0.153,0.153,0.0,2026-01-02T05:25:27Z
442,Maguire,Man Utd,DEF,180,6,16,8.0,0,1,1,3,0,0,0,0,0,0,2,41,33.199999999999996,11.8,17.0,6.2,0.23,0.01,0.24,3.45,0.5,i,0.0,0.0,0.0,0.5,0.0,2026-01-02T05:25:27Z
443,Shaw,Man Utd,DEF,936,11,31,2.98,0,1,3,15,0,0,0,0,1,0,0,116,143.8,68.5,15.0,22.7,0.08,0.34,0.42,13.08,0.7,a,,,0.0,0.096,0.0,2026-01-02T05:25:27Z
444,Yoro,Man Utd,DEF,657,11,24,3.29,0,1,1,13,0,0,0,0,0,0,1,73,100.0,26.1,24.0,15.0,0.29,0.07,0.36,10.23,1.4,a,,,0.0,0.137,0.0,2026-01-02T05:25:27Z
445,Amass,Man Utd,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
446,Fredricson,Man Utd,DEF,2,1,1,45.0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
447,Heaven,Man Utd,DEF,276,5,16,5.22,0,1,1,7,0,0,0,0,0,0,0,58,94.0,22.2,6.0,12.2,0.03,0.1,0.13,4.03,2.7,a,100.0,100.0,0.0,0.326,0.0,2026-01-02T05:25:27Z
448,Malacia,Man Utd,DEF,2,1,1,45.0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.4,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
449,B.Fernandes,Man Utd,MID,896,10,63,6.33,5,2,1,18,0,0,0,2,2,0,11,292,402.2,450.7,241.0,109.6,5.46,2.7600000000000002,8.22,13.29,12.4,i,0.0,0.0,0.502,0.201,0.0,2026-01-02T05:25:27Z
450,Cunha,Man Utd,MID,702,10,32,4.1,2,1,1,12,0,0,0,0,1,0,2,157,198.2,173.7,288.0,66.2,3.25,1.3399999999999999,4.59,10.04,13.5,a,100.0,100.0,0.256,0.128,0.0,2026-01-02T05:25:27Z
451,Rashford,Man Utd,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
452,Amad,Man Utd,MID,695,9,30,3.88,1,2,2,11,0,0,0,0,0,0,1,158,137.8,185.1,221.0,54.4,3.23,1.3699999999999999,4.6,8.92,1.0,n,0.0,0.0,0.129,0.259,0.0,2026-01-02T05:25:27Z
453,Garnacho,Man Utd,MID,350,6,17,4.37,1,0,2,4,0,0,0,0,0,0,0,42,41.0,69.6,127.0,23.1,1.03,0.49,1.52,5.88,0.6,a,,,0.257,0.0,0.0,2026-01-02T05:25:27Z
454,Antony,Man Utd,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
455,Mount,Man Utd,MID,467,9,28,5.4,2,0,2,7,0,0,0,0,0,0,2,100,102.0,132.8,103.0,33.9,1.02,0.87,1.89,4.970000000000001,0.7,d,50.0,50.0,0.385,0.0,0.0,2026-01-02T05:25:27Z
