id,web_name,first_name,second_name,position,team_name,team_short,price_m,delta_price_this_gw,delta_price_since_start,transfers_in_between_gws_current,transfers_out_between_gws_current,transfers_in,transfers_out,selected_by_percent,status,chance_of_playing_next_round,chance_of_playing_this_round,current_gw,current_gw_deadline_utc,last_updated_utc,team,element_type,now_cost,cost_change_event,cost_change_start
374,Konaté,Ibrahima,Konaté,DEF,Liverpool,LIV,5.5,0.0,0.0,15045,34387,15045,34387,2.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,55,0,0
375,Bradley,Conor,Bradley,DEF,Liverpool,LIV,5.0,0.0,0.0,433,3514,433,3514,0.1,d,50.0,50.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,50,0,0
376,Gomez,Joe,Gomez,DEF,Liverpool,LIV,5.0,0.0,0.0,1080,1036,1080,1036,0.1,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,50,0,0
377,Tsimikas,Konstantinos,Tsimikas,DEF,Liverpool,LIV,5.0,0.0,0.0,406,2268,406,2268,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,50,0,0
378,Nallo,Amara,Nallo,DEF,Liverpool,LIV,4.0,0.0,0.0,158,1207,158,1207,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,40,0,0
379,R.Williams,Rhys,Williams,DEF,Liverpool,LIV,4.0,0.0,0.0,441,1977,441,1977,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,40,0,0
380,Ramsay,Calvin,Ramsay,DEF,Liverpool,LIV,4.0,0.0,0.0,508,1995,508,1995,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,40,0,0
381,M.Salah,Mohamed,Salah,MID,Liverpool,LIV,14.5,0.0,0.0,127712,114774,127712,114774,53.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,145,0,0
382,Wirtz,Florian,Wirtz,MID,Liverpool,LIV,8.5,0.0,0.0,39926,469019,39926,469019,28.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,85,0,0
383,Luis Díaz,Luis,Díaz Marulanda,MID,Liverpool,LIV,8.0,0.0,0.0,0,4144,0,4144,0.1,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,80,0,0
384,Gakpo,Cody,Gakpo,MID,Liverpool,LIV,7.5,0.0,0.0,137242,65302,137242,65302,8.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,75,0,0
385,Chiesa,Federico,Chiesa,MID,Liverpool,LIV,6.5,0.0,0.0,7694,2192,7694,2192,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,65,0,0
386,Mac Allister,Alexis,Mac Allister,MID,Liverpool,LIV,6.5,0.0,0.0,18751,18160,18751,18160,1.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,65,0,0
387,Szoboszlai,Dominik,Szoboszlai,MID,Liverpool,LIV,6.5,0.0,0.0,7030,29449,7030,29449,1.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,65,0,0
388,C.Jones,Curtis,Jones,MID,Liverpool,LIV,5.5,0.0,0.0,408,2321,408,2321,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,55,0,0
389,Elliott,Harvey,Elliott,MID,Liverpool,LIV,5.5,0.0,0.0,468,3485,468,3485,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,55,0,0
390,Gravenberch,Ryan,Gravenberch,MID,Liverpool,LIV,5.5,0.0,0.0,3778,2155,3778,2155,0.2,a,100.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,55,0,0
392,Endo,Endo,Wataru,MID,Liverpool,LIV,5.0,0.0,0.0,1501,1442,1501,1442,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,50,0,0
393,Bajcetic,Stefan,Bajčetić Maquieira,MID,Liverpool,LIV,4.5,0.0,0.0,281,745,281,745,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,45,0,0
394,McConnell,James,McConnell,MID,Liverpool,LIV,4.5,0.0,0.0,131,454,131,454,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,45,0,0
395,Morton,Tyler,Morton,MID,Liverpool,LIV,4.5,0.0,0.0,0,140,0,140,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,45,0,0
396,Nyoni,Trey,Nyoni,MID,Liverpool,LIV,4.5,0.0,0.0,461,1480,461,1480,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,45,0,0
397,Darwin,Darwin,Núñez Ribeiro,FWD,Liverpool,LIV,6.5,0.0,0.0,0,9978,0,9978,0.1,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,4,65,0,0
398,Danns,Jayden,Danns,FWD,Liverpool,LIV,4.5,0.0,0.0,827,2225,827,2225,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,4,45,0,0
661,Ekitiké,Hugo,Ekitiké,FWD,Liverpool,LIV,8.6,0.1,0.1,545924,72894,545924,72894,21.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,4,86,1,1
686,Ngumoha,Rio,Ngumoha,MID,Liverpool,LIV,4.5,0.0,0.0,5985,1955,5985,1955,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,3,45,0,0
692,Leoni,Giovanni,Leoni,DEF,Liverpool,LIV,5.0,0.0,0.0,285,92,285,92,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,12,2,50,0,0
182,Trafford,James,Trafford,GK,Man City,MCI,5.0,0.0,0.0,49104,22031,49104,22031,2.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,1,50,0,0
399,Ederson M.,Ederson,Santana de Moraes,GK,Man City,MCI,5.5,0.0,0.0,6235,66678,6235,66678,2.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,1,55,0,0
400,Ortega Moreno,Stefan,Ortega Moreno,GK,Man City,MCI,5.0,0.0,0.0,373,3697,373,3697,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,1,50,0,0
401,Bettinelli,Marcus,Bettinelli,GK,Man City,MCI,4.0,0.0,0.0,668,1435,668,1435,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,1,40,0,0
402,Aït-Nouri,Rayan,Aït-Nouri,DEF,Man City,MCI,6.0,0.0,0.0,279515,82681,279515,82681,22.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,60,0,0
403,Gvardiol,Joško,Gvardiol,DEF,Man City,MCI,5.9,-0.1,-0.1,1200,407347,1200,407347,6.5,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,59,-1,-1
404,Akanji,Manuel,Akanji,DEF,Man City,MCI,5.5,0.0,0.0,4123,16139,4123,16139,0.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,55,0,0
405,Aké,Nathan,Aké,DEF,Man City,MCI,5.5,0.0,0.0,2633,10775,2633,10775,0.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,55,0,0
406,Khusanov,Abdukodir,Khusanov,DEF,Man City,MCI,5.5,0.0,0.0,1718,6560,1718,6560,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,55,0,0
407,Matheus N.,Matheus,Nunes,DEF,Man City,MCI,5.5,0.0,0.0,1597,8246,1597,8246,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,55,0,0
408,Rúben,Rúben,dos Santos Gato Alves Dias,DEF,Man City,MCI,5.5,0.0,0.0,39403,22188,39403,22188,3.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,55,0,0
409,Stones,John,Stones,DEF,Man City,MCI,5.5,0.0,0.0,10997,4698,10997,4698,0.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,55,0,0
410,Lewis,Rico,Lewis,DEF,Man City,MCI,5.0,0.0,0.0,172434,23974,172434,23974,3.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,50,0,0
411,O’Reilly,Nico,O'Reilly,DEF,Man City,MCI,5.0,0.0,0.0,1032,3047,1032,3047,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,50,0,0
412,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,DEF,Man City,MCI,5.0,0.0,0.0,0,412,0,412,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,2,50,0,0
413,Marmoush,Omar,Marmoush,MID,Man City,MCI,8.4,-0.1,-0.1,22332,247137,22332,247137,9.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,84,-1,-1
414,Foden,Phil,Foden,MID,Man City,MCI,8.0,0.0,0.0,6156,25435,6156,25435,1.3,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,80,0,0
415,Savinho,Sávio,Moreira de Oliveira,MID,Man City,MCI,7.0,0.0,0.0,236,41767,236,41767,0.7,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,70,0,0
416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,MID,Man City,MCI,6.5,0.0,0.0,5831,12888,5831,12888,0.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,65,0,0
417,Cherki,Rayan,Cherki,MID,Man City,MCI,6.5,0.0,0.0,96271,84846,96271,84846,8.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,65,0,0
418,Doku,Jérémy,Doku,MID,Man City,MCI,6.5,0.0,0.0,6918,20853,6918,20853,1.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,65,0,0
420,Gündoğan,İlkay,Gündoğan,MID,Man City,MCI,6.4,-0.1,-0.1,504,4509,504,4509,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,64,-1,-1
421,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,MID,Man City,MCI,6.5,0.0,0.0,2902,14002,2902,14002,0.6,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,65,0,0
422,Kovačić,Mateo,Kovačić,MID,Man City,MCI,6.0,0.0,0.0,71,280,71,280,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,60,0,0
423,N.Gonzalez,Nico,González Iglesias,MID,Man City,MCI,6.0,0.0,0.0,1558,1515,1558,1515,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,60,0,0
424,Bobb,Oscar,Bobb,MID,Man City,MCI,5.5,0.0,0.0,21036,4718,21036,4718,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,55,0,0
425,Echeverri,Claudio,Echeverri,MID,Man City,MCI,5.4,-0.1,-0.1,194,943,194,943,0.0,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,54,-1,-1
427,Reijnders,Tijjani,Reijnders,MID,Man City,MCI,5.6,0.1,0.1,998119,33999,998119,33999,30.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,56,1,1
428,Nypan,Sverre,Nypan,MID,Man City,MCI,5.0,0.0,0.0,73,844,73,844,0.0,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,50,0,0
429,Phillips,Kalvin,Phillips,MID,Man City,MCI,5.0,0.0,0.0,304,1070,304,1070,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,3,50,0,0
430,Haaland,Erling,Haaland,FWD,Man City,MCI,14.0,0.0,0.0,371214,38923,371214,38923,29.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,13,4,140,0,0
119,Mbeumo,Bryan,Mbeumo,MID,Man Utd,MUN,8.0,0.0,0.0,132145,96090,132145,96090,14.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,80,0,0
431,Bayindir,Altay,Bayındır,GK,Man Utd,MUN,5.0,0.0,0.0,3035,4059,3035,4059,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,1,50,0,0
432,Onana,André,Onana,GK,Man Utd,MUN,5.0,0.0,0.0,2007,2695,2007,2695,0.3,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,1,50,0,0
433,Harrison,Elyh,Harrison,GK,Man Utd,MUN,4.0,0.0,0.0,0,75,0,75,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,1,40,0,0
434,Heaton,Tom,Heaton,GK,Man Utd,MUN,4.0,0.0,0.0,1245,1677,1245,1677,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,1,40,0,0
435,Mee,Dermot,Mee,GK,Man Utd,MUN,4.0,0.0,0.0,347,614,347,614,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,1,40,0,0
436,De Ligt,Matthijs,de Ligt,DEF,Man Utd,MUN,5.0,0.0,0.0,39556,14774,39556,14774,2.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,50,0,0
437,Martinez,Lisandro,Martínez,DEF,Man Utd,MUN,5.0,0.0,0.0,113,5988,113,5988,0.1,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,50,0,0
438,Mazraoui,Noussair,Mazraoui,DEF,Man Utd,MUN,5.0,0.0,0.0,131,10044,131,10044,0.2,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,50,0,0
439,D.Leon,Diego,León Blanco,DEF,Man Utd,MUN,4.5,0.0,0.0,286,1102,286,1102,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,45,0,0
440,Dalot,Diogo,Dalot Teixeira,DEF,Man Utd,MUN,4.5,0.0,0.0,8864,15044,8864,15044,2.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,45,0,0
441,Dorgu,Patrick,Dorgu,DEF,Man Utd,MUN,4.5,0.0,0.0,137236,28975,137236,28975,7.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,45,0,0
442,Maguire,Harry,Maguire,DEF,Man Utd,MUN,4.5,0.0,0.0,3472,7676,3472,7676,0.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,45,0,0
443,Shaw,Luke,Shaw,DEF,Man Utd,MUN,4.5,0.0,0.0,4568,1821,4568,1821,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,45,0,0
444,Yoro,Leny,Yoro,DEF,Man Utd,MUN,4.5,0.0,0.0,29817,13104,29817,13104,1.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,45,0,0
445,Amass,Harry,Amass,DEF,Man Utd,MUN,4.0,0.0,0.0,577,1730,577,1730,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,40,0,0
446,Fredricson,Tyler,Fredricson,DEF,Man Utd,MUN,4.0,0.0,0.0,196,1048,196,1048,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,40,0,0
447,Heaven,Ayden,Heaven,DEF,Man Utd,MUN,4.0,0.0,0.0,4683,12153,4683,12153,1.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,40,0,0
448,Malacia,Tyrell,Malacia,DEF,Man Utd,MUN,4.0,0.0,0.0,1277,2963,1277,2963,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,2,40,0,0
449,B.Fernandes,Bruno,Borges Fernandes,MID,Man Utd,MUN,9.0,0.0,0.0,66640,149465,66640,149465,21.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,90,0,0
450,Cunha,Matheus,Santos Carneiro da Cunha,MID,Man Utd,MUN,8.0,0.0,0.0,132494,57959,132494,57959,9.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,80,0,0
451,Rashford,Marcus,Rashford,MID,Man Utd,MUN,7.0,0.0,0.0,0,714,0,714,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,70,0,0
452,Amad,Amad,Diallo,MID,Man Utd,MUN,6.5,0.0,0.0,10905,42959,10905,42959,2.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,65,0,0
453,Garnacho,Alejandro,Garnacho Ferreyra,MID,Man Utd,MUN,6.5,0.0,0.0,710,3712,710,3712,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,65,0,0
454,Antony,Antony,dos Santos,MID,Man Utd,MUN,6.0,0.0,0.0,551,2382,551,2382,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,60,0,0
455,Mount,Mason,Mount,MID,Man Utd,MUN,6.0,0.0,0.0,4122,4108,4122,4108,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,60,0,0
456,Sancho,Jadon,Sancho,MID,Man Utd,MUN,6.0,0.0,0.0,492,2409,492,2409,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,60,0,0
457,Casemiro,Carlos Henrique,Casimiro,MID,Man Utd,MUN,5.5,0.0,0.0,1850,2828,1850,2828,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,55,0,0
458,Mainoo,Kobbie,Mainoo,MID,Man Utd,MUN,5.0,0.0,0.0,3604,12650,3604,12650,0.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,50,0,0
459,Ugarte,Manuel,Ugarte Ribeiro,MID,Man Utd,MUN,5.0,0.0,0.0,1323,3006,1323,3006,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,50,0,0
460,Collyer,Toby,Collyer,MID,Man Utd,MUN,4.5,0.0,0.0,423,2102,423,2102,0.1,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,45,0,0
461,Fitzgerald,Jayce,Fitzgerald,MID,Man Utd,MUN,4.5,0.0,0.0,148,408,148,408,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,45,0,0
462,J.Fletcher,Jack,Fletcher,MID,Man Utd,MUN,4.5,0.0,0.0,167,439,167,439,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,45,0,0
463,Kone,Sékou,Koné,MID,Man Utd,MUN,4.5,0.0,0.0,573,1040,573,1040,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,45,0,0
464,Moorhouse,Jack,Moorhouse,MID,Man Utd,MUN,4.5,0.0,0.0,136,344,136,344,0.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,3,45,0,0
465,Højlund,Rasmus,Højlund,FWD,Man Utd,MUN,6.5,0.0,0.0,2169,14036,2169,14036,0.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,4,65,0,0
466,Zirkzee,Joshua,Zirkzee,FWD,Man Utd,MUN,6.0,0.0,0.0,3847,7499,3847,7499,0.4,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,4,60,0,0
467,Obi,Chido,Obi,FWD,Man Utd,MUN,4.5,0.0,0.0,7176,22898,7176,22898,2.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,4,45,0,0
468,Wheatley,Ethan,Wheatley,FWD,Man Utd,MUN,4.5,0.0,0.0,685,1724,685,1724,0.1,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,4,45,0,0
681,Šeško,Benjamin,Sesko,FWD,Man Utd,MUN,7.5,0.0,0.0,95938,88096,95938,88096,8.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,14,4,75,0,0
52,J.Ramsey,Jacob,Ramsey,MID,Newcastle,NEW,5.5,0.0,0.0,3296,11804,3296,11804,0.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,55,0,0
469,Pope,Nick,Pope,GK,Newcastle,NEW,5.0,0.0,0.0,37411,21572,37411,21572,4.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,1,50,0,0
471,Gillespie,Mark,Gillespie,GK,Newcastle,NEW,4.0,0.0,0.0,534,836,534,836,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,1,40,0,0
472,Odysseas,Odysseas,Vlachodimos,GK,Newcastle,NEW,4.0,0.0,0.0,0,676,0,676,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,1,40,0,0
473,Hall,Lewis,Hall,DEF,Newcastle,NEW,5.5,0.0,0.0,4946,33989,4946,33989,1.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,55,0,0
474,Schär,Fabian,Schär,DEF,Newcastle,NEW,5.5,0.0,0.0,25104,13816,25104,13816,2.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,55,0,0
475,Botman,Sven,Botman,DEF,Newcastle,NEW,5.0,0.0,0.0,1786,8450,1786,8450,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,50,0,0
476,Burn,Dan,Burn,DEF,Newcastle,NEW,5.0,0.0,0.0,46700,21411,46700,21411,4.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,50,0,0
477,Livramento,Tino,Livramento,DEF,Newcastle,NEW,5.0,0.0,0.0,53782,21136,53782,21136,4.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,50,0,0
478,Trippier,Kieran,Trippier,DEF,Newcastle,NEW,5.0,0.0,0.0,18795,11485,18795,11485,2.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,50,0,0
479,Krafth,Emil,Krafth,DEF,Newcastle,NEW,4.5,0.0,0.0,146,649,146,649,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,45,0,0
480,Lascelles,Jamaal,Lascelles,DEF,Newcastle,NEW,4.5,0.0,0.0,193,1068,193,1068,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,45,0,0
481,A.Murphy,Alex,Murphy,DEF,Newcastle,NEW,4.0,0.0,0.0,3922,8030,3922,8030,0.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,40,0,0
482,Ashby,Harrison,Ashby,DEF,Newcastle,NEW,4.0,0.0,0.0,261,1232,261,1232,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,40,0,0
483,Pivas,Miodrag,Pivaš,DEF,Newcastle,NEW,4.0,0.0,0.0,196,1147,196,1147,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,40,0,0
484,Targett,Matt,Targett,DEF,Newcastle,NEW,4.0,0.0,0.0,1717,4486,1717,4486,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,2,40,0,0
485,Gordon,Anthony,Gordon,MID,Newcastle,NEW,7.5,0.0,0.0,28247,24237,28247,24237,2.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,75,0,0
486,Elanga,Anthony,Elanga,MID,Newcastle,NEW,7.0,0.0,0.0,18880,107131,18880,107131,7.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,70,0,0
487,Barnes,Harvey,Barnes,MID,Newcastle,NEW,6.5,0.0,0.0,3435,8403,3435,8403,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,65,0,0
488,Bruno G.,Bruno,Guimarães Rodriguez Moura,MID,Newcastle,NEW,6.5,0.0,0.0,3912,21087,3912,21087,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,65,0,0
489,J.Murphy,Jacob,Murphy,MID,Newcastle,NEW,6.4,-0.1,-0.1,1242,49570,1242,49570,1.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,64,-1,-1
490,Joelinton,Joelinton Cássio,Apolinário de Lira,MID,Newcastle,NEW,6.0,0.0,0.0,2648,7815,2648,7815,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,60,0,0
491,Tonali,Sandro,Tonali,MID,Newcastle,NEW,5.5,0.0,0.0,6835,24184,6835,24184,1.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,55,0,0
492,Antoñito C.,Antoñito,Cordero Campillo,MID,Newcastle,NEW,5.0,0.0,0.0,121,587,121,587,0.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,50,0,0
494,Willock,Joe,Willock,MID,Newcastle,NEW,5.0,0.0,0.0,25,1102,25,1102,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,50,0,0
495,Hayden,Isaac,Hayden,MID,Newcastle,NEW,4.5,0.0,0.0,0,571,0,571,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,45,0,0
496,Kuol,Garang,Kuol,MID,Newcastle,NEW,4.5,0.0,0.0,332,816,332,816,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,45,0,0
497,L.Miley,Lewis,Miley,MID,Newcastle,NEW,4.5,0.0,0.0,13619,23439,13619,23439,2.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,45,0,0
498,White,Joe,White,MID,Newcastle,NEW,4.5,0.0,0.0,0,424,0,424,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,3,45,0,0
499,Isak,Alexander,Isak,FWD,Newcastle,NEW,10.4,-0.1,-0.1,5059,333261,5059,333261,5.2,n,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,4,104,-1,-1
500,Osula,William,Osula,FWD,Newcastle,NEW,5.5,0.0,0.0,1880,3907,1880,3907,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,4,55,0,0
501,Neave,Sean,Neave,FWD,Newcastle,NEW,4.5,0.0,0.0,1676,3183,1676,3183,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T23:51:23Z,15,4,45,0,0
