id,code,team,team_code,element_type,first_name,second_name,web_name,status,news,news_added,now_cost,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,total_points,event_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,form,value_form,value_season,points_per_game,ep_next,ep_this,transfers_in,transfers_out,transfers_in_event,transfers_out_event
690,590014,8,31,3,Rio,Cardines,Cardines,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,8919,2354,8919,2354
242,215413,9,11,3,Kiernan,Dewsbury-Hall,Dewsbury-Hall,a,,,50,0,0,0,0,4.4,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,15,12.6,27.4,2.0,4.2,2.0,0.4,0.4,2.0,1.5,2.0,18998,40752,18998,40752
287,111234,9,11,1,Jordan,Pickford,Pickford,a,,,55,0,0,0,0,10.6,,,2,2,90,0,0,0,1,0,0,0,0,0,2,0,12,21.2,0.0,0.0,2.1,2.0,0.4,0.4,2.0,4.0,4.5,20256,76155,20256,76155
288,229600,9,11,1,Mark,Travers,Travers,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.8,383,1254,383,1254
289,447325,9,11,1,Harry,Tyrer,Tyrer,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,471,754,471,754
290,480455,9,11,2,Jarrad,Branthwaite,Branthwaite,i,Hamstring injury - Unknown return date,2025-08-14T16:00:06.147468Z,54,-1,1,-1,1,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,29477,202,29477
291,17761,9,11,2,James,Tarkowski,Tarkowski,a,,,55,0,0,0,0,6.8,,,4,4,90,0,0,0,1,0,0,0,0,0,0,0,7,31.0,2.1,7.0,4.0,4.0,0.7,0.7,4.0,3.3,3.8,27151,42791,27151,42791
292,224967,9,11,2,Vitalii,Mykolenko,Mykolenko,d,Muscle injury - 75% chance of playing,2025-08-10T22:30:04.882407Z,50,0,0,0,0,0.7,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3,699,14694,699,14694
293,512462,9,11,2,Jake,O'Brien,O'Brien,a,,,50,0,0,0,0,0.6,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,0,4.2,1.0,7.0,1.2,2.0,0.4,0.4,2.0,2.6,3.1,3218,5284,3218,5284
294,59949,9,11,2,Séamus,Coleman,Coleman,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.4,823,1932,823,1932
295,106611,9,11,2,Michael,Keane,Keane,a,,,45,0,0,0,0,0.4,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,10,19.8,0.4,4.0,2.4,2.0,0.4,0.4,2.0,1.9,2.4,2925,3280,2925,3280
296,243571,9,11,2,Nathan,Patterson,Patterson,d,Hernia - 75% chance of playing,2025-08-10T22:30:04.898823Z,45,0,0,0,0,0.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,57,574,57,574
297,496178,9,11,2,Roman,Dixon,Dixon,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,980,2051,980,2051
298,474907,9,11,2,Reece,Welch,Welch,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,436,1412,436,1412
299,440993,9,11,3,Iliman,Ndiaye,Ndiaye,a,,,65,0,0,0,0,9.9,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,11,12.6,12.1,2.0,2.7,2.0,0.3,0.3,2.0,2.2,2.7,22768,168972,22768,168972
300,433154,9,11,3,Dwight,McNeil,McNeil,a,,,59,-1,1,-1,1,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.6,962,9583,962,9583
301,502697,9,11,3,Carlos,Alcaraz Durán,Alcaraz,a,,,55,0,0,0,0,0.2,,,1,1,85,0,0,0,1,0,0,0,1,0,0,0,8,7.6,2.4,21.0,3.1,1.0,0.2,0.2,1.0,2.0,2.5,745,2409,745,2409
302,80801,9,11,3,Idrissa Gana,Gueye,Gana,a,,,55,0,0,0,0,0.1,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,12,7.2,19.6,3.0,3.0,2.0,0.4,0.4,2.0,2.0,2.5,409,1609,409,1609
303,232928,9,11,3,James,Garner,Garner,a,,,50,0,0,0,0,0.1,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,16,16.4,3.2,2.0,2.2,2.0,0.4,0.4,2.0,1.5,2.0,405,1210,405,1210
304,490094,9,11,3,Tim,Iroegbunam,Iroegbunam,a,,,50,0,0,0,0,0.0,,,2,2,70,0,0,1,0,0,0,0,1,0,0,0,5,12.0,1.1,0.0,1.3,2.0,0.4,0.4,2.0,1.5,2.0,99,368,99,368
305,609873,9,11,3,Harrison,Armstrong,Armstrong,a,,2025-08-10T22:30:04.915445Z,45,0,0,0,0,0.1,100.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,582,2221,582,2221
306,547801,9,11,3,Callum,Bates,Bates,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,742,1137,742,1137
307,504296,9,11,3,Coby,Ebere,Ebere,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,299,504,299,504
308,496279,9,11,3,Isaac,Heath,Heath,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,256,517,256,517
309,491557,9,11,3,Jenson,Metcalfe,Metcalfe,u,Has joined Bradford City permanently.,2025-07-25T14:54:45.196473Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,0,45
310,586309,9,11,4,Thierno,Barry,Barry,a,,,60,0,0,0,0,0.7,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.0,2.0,0.3,1.0,0.2,0.2,1.0,2.0,2.5,4111,13014,4111,13014
311,486385,9,11,4,Norberto Bercique,Gomes Betuncal,Beto,a,,,55,0,0,0,0,7.8,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,7,10.2,2.8,7.0,2.0,2.0,0.4,0.4,2.0,1.7,2.2,37492,98489,37492,98489
312,491012,9,11,4,Youssef,Ramalho Chermiti,Y.Chermiti,a,,,50,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.9,1094,2493,1094,2493
313,536241,9,11,4,Martin,Sherif,Sherif,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1706,2870,1706,2870
419,114283,9,11,3,Jack,Grealish,Grealish,a,,,65,0,0,0,0,3.2,,,1,1,19,0,0,0,1,0,0,0,0,0,0,0,4,5.8,0.8,5.0,1.2,1.0,0.2,0.2,1.0,2.2,2.7,14253,49840,14253,49840
630,138001,9,11,1,Tom,King,King,a,,,40,0,0,0,0,1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2888,6720,2888,6720
667,499300,9,11,2,Adam,Aznou,Aznou,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.4,435,1732,435,1732
314,80201,10,54,1,Bernd,Leno,Leno,a,,,50,0,0,0,0,1.6,,,3,3,90,0,0,0,1,0,0,0,0,0,3,0,15,23.6,0.0,0.0,2.4,3.0,0.6,0.6,3.0,3.1,3.1,3734,13264,3734,13264
315,428971,10,54,1,Steven,Benda,Benda,u,Has joined Millwall on loan for the rest of the season.,2025-07-28T11:48:41.553663Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,0,95
316,169528,10,54,2,Antonee,Robinson,Robinson,i,Knee injury - Unknown return date,2025-08-10T22:30:04.932084Z,50,0,0,0,0,0.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,29772,405,29772
317,174874,10,54,2,Joachim,Andersen,Andersen,a,,,45,0,0,0,0,2.9,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,14,16.4,1.0,4.0,2.1,2.0,0.4,0.4,2.0,1.9,1.9,8494,13051,8494,13051
318,232892,10,54,2,Calvin,Bassey,Bassey,a,,,45,0,0,0,0,0.5,,,1,1,90,0,0,0,1,0,0,0,1,0,0,0,3,12.4,1.6,0.0,1.4,1.0,0.2,0.2,1.0,1.9,1.9,2751,5083,2751,5083
319,166477,10,54,2,Timothy,Castagne,Castagne,a,,,45,0,0,0,0,0.1,,,1,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.7,2.0,0.3,1.0,0.2,0.2,1.0,1.9,1.9,310,1443,310,1443
320,219924,10,54,2,Issa,Diop,Diop,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,274,1019,274,1019
321,246301,10,54,2,Jorge,Cuenca Barreno,J.Cuenca,a,,,45,0,0,0,0,0.0,,,2,2,83,0,0,0,1,0,0,0,0,0,0,0,10,9.6,1.2,4.0,1.5,2.0,0.4,0.4,2.0,1.9,1.9,169,417,169,417
322,167074,10,54,2,Kenny,Tete,Tete,a,,,45,0,0,0,0,0.2,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,17,13.0,1.7,0.0,1.5,2.0,0.4,0.4,2.0,1.9,1.9,1176,1665,1176,1665
323,591385,10,54,2,Samuel,Amissah,Amissah,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,516,1711,516,1711
324,153133,10,54,3,Alex,Iwobi,Iwobi,a,,,65,0,0,0,0,1.3,,,2,2,65,0,0,0,1,0,0,0,0,0,0,0,10,9.6,40.5,1.0,5.1,2.0,0.3,0.3,2.0,2.2,2.2,2838,24790,2838,24790
325,209289,10,54,3,Emile,Smith Rowe,Smith Rowe,a,,,59,-1,1,-1,1,0.8,,,1,1,13,0,0,0,0,0,0,0,0,0,0,0,2,0.2,2.0,2.0,0.4,1.0,0.2,0.2,1.0,2.1,2.1,2366,20679,2366,20679
326,159533,10,54,3,Adama,Traoré Diarra,Adama,a,,,55,0,0,0,0,0.3,,,1,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.8,0.0,0.0,1.0,0.2,0.2,1.0,2.0,2.0,815,5331,815,5331
327,156689,10,54,3,Andreas,Hoelgebaum Pereira,Andreas,a,,,54,-1,1,-1,1,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,916,7779,916,7779
328,184349,10,54,3,Ryan,Sessegnon,Sessegnon,d,Muscle injury - 75% chance of playing,2025-08-10T22:30:04.948639Z,55,0,0,0,0,0.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,43,805,43,805
329,153682,10,54,3,Harry,Wilson,Wilson,a,,,55,0,0,0,0,0.9,,,5,5,90,0,1,0,1,0,0,0,0,0,0,0,16,3.0,5.4,13.0,2.1,5.0,0.9,0.9,5.0,2.0,2.0,5783,14360,5783,14360
330,207189,10,54,3,Sander,Berge,Berge,a,,,50,0,0,0,0,0.1,,,2,2,65,0,0,0,1,0,0,0,0,0,0,0,3,1.2,0.7,0.0,0.2,2.0,0.4,0.4,2.0,1.5,1.5,210,725,210,725
331,76357,10,54,3,Tom,Cairney,Cairney,a,,,50,0,0,0,0,0.0,,,0,0,24,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,74,540,74,540
332,212314,10,54,3,Saša,Lukić,Lukić,a,,,50,0,0,0,0,0.1,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,9,1.8,13.3,2.0,1.7,2.0,0.4,0.4,2.0,1.5,1.5,184,678,184,678
333,573062,10,54,3,Martial,Godo,Godo,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,445,935,445,935
334,515024,10,54,3,Luke,Harris,Harris,u,Has joined Oxford United on loan for the rest of the season.,2025-07-28T11:48:41.571901Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114,0,114
335,577725,10,54,3,Josh,King,King,a,,,45,0,0,0,0,1.2,,,2,2,76,0,0,0,1,0,0,0,0,0,0,0,11,12.4,14.0,27.0,5.3,2.0,0.4,0.4,2.0,1.0,1.0,39070,17826,39070,17826
336,153366,10,54,3,Harrison,Reed,Reed,a,,,45,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1122,3190,1122,3190
337,102057,10,54,4,Raúl,Jiménez Rodríguez,Raúl,a,,,65,0,0,0,0,1.9,,,2,2,65,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.3,11.0,0.7,2.0,0.3,0.3,2.0,2.2,2.2,6441,33176,6441,33176
338,244042,10,54,4,Rodrigo,Muniz Carvalho,Muniz,a,,,55,0,0,0,0,2.4,,,7,7,24,1,0,0,0,0,0,0,1,0,0,3,25,31.0,0.0,33.0,6.4,7.0,1.3,1.3,7.0,1.7,1.7,54803,23736,54803,23736
664,86873,10,54,1,Benjamin,Lecomte,Lecomte,a,,,40,0,0,0,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2006,3703,2006,3703
339,437495,11,2,1,Illan,Meslier,Meslier,a,,,45,0,0,0,0,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.8,1668,9130,1668,9130
340,97846,11,2,1,Alex,Cairns,Cairns,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,709,1115,709,1115
341,59735,11,2,1,Karl,Darlow,Darlow,a,,,40,0,0,0,0,3.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6606,15777,6606,15777
342,226182,11,2,2,Jayden,Bogle,Bogle,a,,2025-08-10T23:00:06.436528Z,45,0,0,0,0,0.2,100.0,75.0,6,6,90,0,0,1,0,0,0,0,0,0,0,0,20,13.4,1.2,2.0,1.7,6.0,1.3,1.3,6.0,0.9,1.1,898,1698,898,1698
343,222694,11,2,2,Pascal,Struijk,Struijk,a,,,45,0,0,0,0,0.4,,,8,8,90,0,0,1,0,0,0,0,0,0,0,2,29,23.2,11.4,9.0,4.4,8.0,1.8,1.8,8.0,0.9,1.4,4195,3193,4195,3193
344,434752,11,2,2,Jaka,Bijol,Bijol,a,,2025-07-21T10:00:04.901206Z,40,0,0,0,0,0.2,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675,1044,1675,1044
345,437738,11,2,2,Sebastiaan,Bornauw,Bornauw,a,,2025-08-10T23:00:06.493026Z,40,0,0,0,0,0.1,100.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,89,875,89,875
346,113564,11,2,2,Sam,Byram,Byram,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,565,2267,565,2267
347,243526,11,2,2,Gabriel,Gudmundsson,Gudmundsson,a,,,40,0,0,0,0,3.5,,,9,9,90,0,0,1,0,0,0,0,0,0,0,3,35,30.4,33.6,17.0,8.1,9.0,2.2,2.2,9.0,0.0,0.5,74607,22019,74607,22019
348,214225,11,2,2,Joe,Rodon,Rodon,a,,,40,0,0,0,0,2.3,,,7,7,90,0,0,1,0,0,0,0,0,0,0,1,26,14.4,0.6,0.0,1.5,7.0,1.8,1.8,7.0,0.0,0.5,17443,11895,17443,11895
349,492368,11,2,2,Isaac,Schmidt,Schmidt,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,389,1765,389,1765
350,427637,11,2,3,Brenden,Aaronson,Aaronson,a,,,55,0,0,0,0,0.1,,,1,1,23,0,0,0,0,0,0,0,0,0,0,0,10,9.2,24.9,6.0,4.0,1.0,0.2,0.2,1.0,1.0,1.5,351,1235,351,1235
351,492859,11,2,3,Wilfried,Gnonto,Gnonto,a,,,55,0,0,0,0,0.3,,,3,3,66,0,0,1,0,0,0,0,0,0,0,0,12,6.6,6.3,11.0,2.4,3.0,0.5,0.5,3.0,1.0,1.5,1796,5275,1796,5275
352,221399,11,2,3,Jack,Harrison,Harrison,a,,,55,0,0,0,0,0.1,,,1,1,12,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.3,2.0,0.6,1.0,0.2,0.2,1.0,1.0,1.5,232,2630,232,2630
353,200617,11,2,3,Daniel,James,James,a,,,55,0,0,0,0,0.4,,,3,3,77,0,0,1,0,0,0,0,0,0,0,0,6,6.2,15.7,11.0,3.3,3.0,0.5,0.5,3.0,1.0,1.5,1457,6546,1457,6546
354,199598,11,2,3,Ethan,Ampadu,Ampadu,i,Knee injury - Expected back 13 Sep,2025-08-21T13:57:30.981880Z,50,0,0,0,0,0.1,0.0,,3,3,77,0,0,1,0,0,0,0,0,0,0,0,12,10.8,4.9,2.0,1.8,3.0,0.6,0.6,3.0,0.0,1.0,580,1522,580,1522
355,248937,11,2,3,Sam,Greenwood,Greenwood,a,,,50,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,443,1867,443,1867
356,486520,11,2,3,Ilia,Gruev,Gruev,a,,,50,0,0,0,0,0.0,,,1,1,12,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,1.0,0.2,0.2,1.0,0.5,1.0,114,627,114,627
357,433952,11,2,3,Largie,Ramazani,Ramazani,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,77,808,77,808
358,248056,11,2,3,Tanaka,Ao,Tanaka,a,,,50,0,0,0,0,0.3,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,13,2.2,24.3,9.0,3.6,3.0,0.6,0.6,3.0,0.5,1.0,2598,2891,2598,2891
359,536119,11,2,3,Charlie,Crew,Crew,u,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,343,0,343
360,462635,11,2,3,Joe,Gelhardt,Gelhardt,u,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,989,0,989
361,470294,11,2,3,Darko,Gyabi,Gyabi,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,664,1187,664,1187
362,235826,11,2,4,Joël,Piroe,Piroe,a,,,55,0,0,0,0,1.8,,,2,2,77,0,0,1,0,0,0,0,0,0,0,0,4,2.0,5.6,44.0,5.2,2.0,0.4,0.4,2.0,0.7,1.2,8603,24615,8603,24615
363,106617,11,2,4,Patrick,Bamford,Bamford,a,,,50,0,0,0,0,1.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,9685,35155,9685,35155
364,565297,11,2,4,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,u,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1086,0,1086
365,174594,11,2,4,Lukas,Nmecha,Nmecha,a,,,50,0,0,0,0,0.6,,,5,5,12,1,0,0,0,0,0,0,0,0,0,0,20,34.0,1.6,22.0,5.8,5.0,1.0,1.0,5.0,0.4,0.9,23235,8589,23235,8589
493,180135,11,2,3,Sean,Longstaff,Longstaff,a,,,50,0,0,0,0,0.2,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,1.0,0.2,0.2,1.0,0.5,1.0,401,2455,401,2455
660,466525,11,2,3,Anton,Stach,Stach,a,,,50,0,0,0,0,0.4,,,8,8,90,0,1,1,0,0,0,0,0,0,0,0,24,28.2,63.9,22.0,11.4,8.0,1.6,1.6,8.0,0.5,1.0,14302,4372,14302,4372
665,201595,11,2,1,Lucas Estella,Perri,Perri,a,,,45,0,0,0,0,0.4,,,6,6,90,0,0,1,0,0,0,0,0,0,1,0,24,11.2,0.0,0.0,1.1,6.0,1.3,1.3,6.0,1.3,1.8,4708,2667,4708,2667
691,177815,11,2,4,Dominic,Calvert-Lewin,Calvert-Lewin,a,,,55,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.2,3277,708,3277,708
698,435997,11,2,3,Noah,Okafor,Okafor,a,,,55,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,331,53,331,53
366,116535,12,14,1,Alisson,Becker,A.Becker,a,,,55,0,0,0,0,10.8,,,1,1,90,0,0,0,2,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,1.0,0.2,0.2,1.0,4.5,5.0,18552,103256,18552,103256
367,449027,12,14,1,Giorgi,Mamardashvili,Mamardashvili,a,,,45,0,0,0,0,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.3,1088,8608,1088,8608
368,586268,12,14,1,Ármin,Pécsi,Pécsi,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,269,690,269,690
369,155503,12,14,1,Freddie,Woodman,Woodman,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,308,786,308,786
370,216094,12,14,2,Jeremie,Frimpong,Frimpong,i,Hamstring injury - Expected back 14 Sep,2025-08-21T13:57:30.994073Z,60,0,0,0,0,22.3,0.0,,1,1,59,0,0,0,0,0,0,0,0,0,0,0,8,5.4,1.3,2.0,0.9,1.0,0.2,0.2,1.0,0.0,5.0,54403,892387,54403,892387
371,544877,12,14,2,Milos,Kerkez,Kerkez,a,,,60,0,0,0,0,6.1,,,0,0,59,0,0,0,0,0,0,0,1,0,0,0,5,8.4,1.3,0.0,1.0,0.0,0.0,0.0,0.0,4.5,5.0,23644,99550,23644,99550
372,122798,12,14,2,Andrew,Robertson,Robertson,a,,,60,0,0,0,0,1.3,,,0,0,30,0,0,0,2,0,0,0,0,0,0,0,-3,5.4,4.1,2.0,1.2,0.0,0.0,0.0,0.0,4.5,5.0,2313,20510,2313,20510
373,97032,12,14,2,Virgil,van Dijk,Virgil,a,,,60,0,0,0,0,24.0,,,3,3,90,0,0,0,2,0,0,0,0,0,0,0,11,49.4,0.9,25.0,7.5,3.0,0.5,0.5,3.0,4.5,5.0,113044,127864,113044,127864
374,204716,12,14,2,Ibrahima,Konaté,Konaté,a,,,55,0,0,0,0,2.9,,,1,1,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,0.6,0.0,2.2,1.0,0.2,0.2,1.0,3.8,4.3,16237,36367,16237,36367
375,492777,12,14,2,Conor,Bradley,Bradley,d,Muscle injury - 50% chance of playing,2025-08-10T23:00:06.506922Z,50,0,0,0,0,0.1,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.8,574,3685,574,3685
376,171287,12,14,2,Joe,Gomez,Gomez,a,,2025-08-10T23:00:06.519894Z,50,0,0,0,0,0.1,100.0,75.0,1,1,18,0,0,0,1,0,0,0,0,0,0,0,-1,2.4,0.4,0.0,0.3,1.0,0.2,0.2,1.0,3.1,2.7,1233,1084,1233,1084
377,214285,12,14,2,Konstantinos,Tsimikas,Tsimikas,a,,,50,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.6,433,2401,433,2401
