id,web_name,first_name,second_name,position,team_name,team_short,price_m,delta_price_this_gw,delta_price_since_start,transfers_in_between_gws_current,transfers_out_between_gws_current,transfers_in,transfers_out,selected_by_percent,status,chance_of_playing_next_round,chance_of_playing_this_round,current_gw,current_gw_deadline_utc,last_updated_utc,team,element_type,now_cost,cost_change_event,cost_change_start
374,Konaté,Ibrahima,Konaté,DEF,Liverpool,LIV,5.5,0.0,0.0,14913,34170,14913,34170,2.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,55,0,0
375,Bradley,Conor,Bradley,DEF,Liverpool,LIV,5.0,0.0,0.0,411,3503,411,3503,0.1,d,50.0,50.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,50,0,0
376,Gomez,Joe,Gomez,DEF,Liverpool,LIV,5.0,0.0,0.0,1068,1030,1068,1030,0.1,a,100.0,75.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,50,0,0
377,Tsimikas,Konstantinos,Tsimikas,DEF,Liverpool,LIV,5.0,0.0,0.0,402,2246,402,2246,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,50,0,0
378,Nallo,Amara,Nallo,DEF,Liverpool,LIV,4.0,0.0,0.0,157,1197,157,1197,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,40,0,0
379,R.Williams,Rhys,Williams,DEF,Liverpool,LIV,4.0,0.0,0.0,436,1965,436,1965,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,40,0,0
380,Ramsay,Calvin,Ramsay,DEF,Liverpool,LIV,4.0,0.0,0.0,506,1985,506,1985,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,40,0,0
381,M.Salah,Mohamed,Salah,MID,Liverpool,LIV,14.5,0.0,0.0,126788,113281,126788,113281,53.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,145,0,0
382,Wirtz,Florian,Wirtz,MID,Liverpool,LIV,8.5,0.0,0.0,39613,465152,39613,465152,28.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,85,0,0
383,Luis Díaz,Luis,Díaz Marulanda,MID,Liverpool,LIV,8.0,0.0,0.0,0,4132,0,4132,0.1,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,80,0,0
384,Gakpo,Cody,Gakpo,MID,Liverpool,LIV,7.5,0.0,0.0,136118,64377,136118,64377,8.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,75,0,0
385,Chiesa,Federico,Chiesa,MID,Liverpool,LIV,6.5,0.0,0.0,7656,2171,7656,2171,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,65,0,0
386,Mac Allister,Alexis,Mac Allister,MID,Liverpool,LIV,6.5,0.0,0.0,18616,18056,18616,18056,1.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,65,0,0
387,Szoboszlai,Dominik,Szoboszlai,MID,Liverpool,LIV,6.5,0.0,0.0,6984,29252,6984,29252,1.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,65,0,0
388,C.Jones,Curtis,Jones,MID,Liverpool,LIV,5.5,0.0,0.0,404,2308,404,2308,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,55,0,0
389,Elliott,Harvey,Elliott,MID,Liverpool,LIV,5.5,0.0,0.0,464,3471,464,3471,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,55,0,0
390,Gravenberch,Ryan,Gravenberch,MID,Liverpool,LIV,5.5,0.0,0.0,3733,2141,3733,2141,0.2,a,100.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,55,0,0
392,Endo,Endo,Wataru,MID,Liverpool,LIV,5.0,0.0,0.0,1495,1433,1495,1433,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,50,0,0
393,Bajcetic,Stefan,Bajčetić Maquieira,MID,Liverpool,LIV,4.5,0.0,0.0,275,740,275,740,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,45,0,0
394,McConnell,James,McConnell,MID,Liverpool,LIV,4.5,0.0,0.0,131,448,131,448,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,45,0,0
395,Morton,Tyler,Morton,MID,Liverpool,LIV,4.5,0.0,0.0,0,140,0,140,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,45,0,0
396,Nyoni,Trey,Nyoni,MID,Liverpool,LIV,4.5,0.0,0.0,459,1473,459,1473,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,45,0,0
397,Darwin,Darwin,Núñez Ribeiro,FWD,Liverpool,LIV,6.5,0.0,0.0,0,9968,0,9968,0.1,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,4,65,0,0
398,Danns,Jayden,Danns,FWD,Liverpool,LIV,4.5,0.0,0.0,822,2210,822,2210,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,4,45,0,0
661,Ekitiké,Hugo,Ekitiké,FWD,Liverpool,LIV,8.6,0.1,0.1,543427,71944,543427,71944,21.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,4,86,1,1
686,Ngumoha,Rio,Ngumoha,MID,Liverpool,LIV,4.5,0.0,0.0,5934,1930,5934,1930,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,3,45,0,0
692,Leoni,Giovanni,Leoni,DEF,Liverpool,LIV,5.0,0.0,0.0,276,88,276,88,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,12,2,50,0,0
182,Trafford,James,Trafford,GK,Man City,MCI,5.0,0.0,0.0,48823,21854,48823,21854,2.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,1,50,0,0
399,Ederson M.,Ederson,Santana de Moraes,GK,Man City,MCI,5.5,0.0,0.0,6214,66211,6214,66211,2.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,1,55,0,0
400,Ortega Moreno,Stefan,Ortega Moreno,GK,Man City,MCI,5.0,0.0,0.0,372,3672,372,3672,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,1,50,0,0
401,Bettinelli,Marcus,Bettinelli,GK,Man City,MCI,4.0,0.0,0.0,663,1428,663,1428,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,1,40,0,0
402,Aït-Nouri,Rayan,Aït-Nouri,DEF,Man City,MCI,6.0,0.0,0.0,275006,81643,275006,81643,22.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,60,0,0
403,Gvardiol,Joško,Gvardiol,DEF,Man City,MCI,5.9,-0.1,-0.1,1189,406036,1189,406036,6.5,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,59,-1,-1
404,Akanji,Manuel,Akanji,DEF,Man City,MCI,5.5,0.0,0.0,4104,16028,4104,16028,0.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,55,0,0
405,Aké,Nathan,Aké,DEF,Man City,MCI,5.5,0.0,0.0,2627,10714,2627,10714,0.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,55,0,0
406,Khusanov,Abdukodir,Khusanov,DEF,Man City,MCI,5.5,0.0,0.0,1715,6534,1715,6534,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,55,0,0
407,Matheus N.,Matheus,Nunes,DEF,Man City,MCI,5.5,0.0,0.0,1589,8175,1589,8175,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,55,0,0
408,Rúben,Rúben,dos Santos Gato Alves Dias,DEF,Man City,MCI,5.5,0.0,0.0,39150,22017,39150,22017,3.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,55,0,0
409,Stones,John,Stones,DEF,Man City,MCI,5.5,0.0,0.0,10938,4656,10938,4656,0.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,55,0,0
410,Lewis,Rico,Lewis,DEF,Man City,MCI,5.0,0.0,0.0,170465,23659,170465,23659,3.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,50,0,0
411,O’Reilly,Nico,O'Reilly,DEF,Man City,MCI,5.0,0.0,0.0,1030,3029,1030,3029,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,50,0,0
412,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,DEF,Man City,MCI,5.0,0.0,0.0,0,411,0,411,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,2,50,0,0
413,Marmoush,Omar,Marmoush,MID,Man City,MCI,8.4,-0.1,-0.1,22233,246212,22233,246212,9.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,84,-1,-1
414,Foden,Phil,Foden,MID,Man City,MCI,8.0,0.0,0.0,6135,25266,6135,25266,1.3,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,80,0,0
415,Savinho,Sávio,Moreira de Oliveira,MID,Man City,MCI,7.0,0.0,0.0,233,41556,233,41556,0.7,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,70,0,0
416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,MID,Man City,MCI,6.5,0.0,0.0,5798,12793,5798,12793,0.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,65,0,0
417,Cherki,Rayan,Cherki,MID,Man City,MCI,6.5,0.0,0.0,95747,84107,95747,84107,8.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,65,0,0
418,Doku,Jérémy,Doku,MID,Man City,MCI,6.5,0.0,0.0,6891,20679,6891,20679,1.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,65,0,0
420,Gündoğan,İlkay,Gündoğan,MID,Man City,MCI,6.4,-0.1,-0.1,501,4492,501,4492,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,64,-1,-1
421,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,MID,Man City,MCI,6.5,0.0,0.0,2892,13959,2892,13959,0.6,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,65,0,0
422,Kovačić,Mateo,Kovačić,MID,Man City,MCI,6.0,0.0,0.0,70,279,70,279,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,60,0,0
423,N.Gonzalez,Nico,González Iglesias,MID,Man City,MCI,6.0,0.0,0.0,1546,1494,1546,1494,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,60,0,0
424,Bobb,Oscar,Bobb,MID,Man City,MCI,5.5,0.0,0.0,20839,4639,20839,4639,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,55,0,0
425,Echeverri,Claudio,Echeverri,MID,Man City,MCI,5.4,-0.1,-0.1,194,934,194,934,0.0,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,54,-1,-1
427,Reijnders,Tijjani,Reijnders,MID,Man City,MCI,5.6,0.1,0.1,991158,33564,991158,33564,30.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,56,1,1
428,Nypan,Sverre,Nypan,MID,Man City,MCI,5.0,0.0,0.0,73,838,73,838,0.0,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,50,0,0
429,Phillips,Kalvin,Phillips,MID,Man City,MCI,5.0,0.0,0.0,301,1061,301,1061,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,3,50,0,0
430,Haaland,Erling,Haaland,FWD,Man City,MCI,14.0,0.0,0.0,368355,38427,368355,38427,29.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,13,4,140,0,0
119,Mbeumo,Bryan,Mbeumo,MID,Man Utd,MUN,8.0,0.0,0.0,130701,95225,130701,95225,14.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,80,0,0
431,Bayindir,Altay,Bayındır,GK,Man Utd,MUN,5.0,0.0,0.0,3004,4034,3004,4034,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,1,50,0,0
432,Onana,André,Onana,GK,Man Utd,MUN,5.0,0.0,0.0,1996,2675,1996,2675,0.3,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,1,50,0,0
433,Harrison,Elyh,Harrison,GK,Man Utd,MUN,4.0,0.0,0.0,0,74,0,74,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,1,40,0,0
434,Heaton,Tom,Heaton,GK,Man Utd,MUN,4.0,0.0,0.0,1236,1661,1236,1661,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,1,40,0,0
435,Mee,Dermot,Mee,GK,Man Utd,MUN,4.0,0.0,0.0,344,612,344,612,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,1,40,0,0
436,De Ligt,Matthijs,de Ligt,DEF,Man Utd,MUN,5.0,0.0,0.0,39140,14651,39140,14651,2.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,50,0,0
437,Martinez,Lisandro,Martínez,DEF,Man Utd,MUN,5.0,0.0,0.0,113,5976,113,5976,0.1,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,50,0,0
438,Mazraoui,Noussair,Mazraoui,DEF,Man Utd,MUN,5.0,0.0,0.0,131,10003,131,10003,0.2,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,50,0,0
439,D.Leon,Diego,León Blanco,DEF,Man Utd,MUN,4.5,0.0,0.0,284,1095,284,1095,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,45,0,0
440,Dalot,Diogo,Dalot Teixeira,DEF,Man Utd,MUN,4.5,0.0,0.0,8755,14928,8755,14928,2.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,45,0,0
441,Dorgu,Patrick,Dorgu,DEF,Man Utd,MUN,4.5,0.0,0.0,133824,28580,133824,28580,7.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,45,0,0
442,Maguire,Harry,Maguire,DEF,Man Utd,MUN,4.5,0.0,0.0,3461,7631,3461,7631,0.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,45,0,0
443,Shaw,Luke,Shaw,DEF,Man Utd,MUN,4.5,0.0,0.0,4502,1802,4502,1802,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,45,0,0
444,Yoro,Leny,Yoro,DEF,Man Utd,MUN,4.5,0.0,0.0,29461,12962,29461,12962,1.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,45,0,0
445,Amass,Harry,Amass,DEF,Man Utd,MUN,4.0,0.0,0.0,575,1716,575,1716,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,40,0,0
446,Fredricson,Tyler,Fredricson,DEF,Man Utd,MUN,4.0,0.0,0.0,196,1038,196,1038,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,40,0,0
447,Heaven,Ayden,Heaven,DEF,Man Utd,MUN,4.0,0.0,0.0,4656,12030,4656,12030,1.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,40,0,0
448,Malacia,Tyrell,Malacia,DEF,Man Utd,MUN,4.0,0.0,0.0,1272,2935,1272,2935,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,2,40,0,0
449,B.Fernandes,Bruno,Borges Fernandes,MID,Man Utd,MUN,9.0,0.0,0.0,66012,148343,66012,148343,21.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,90,0,0
450,Cunha,Matheus,Santos Carneiro da Cunha,MID,Man Utd,MUN,8.0,0.0,0.0,131003,57340,131003,57340,9.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,80,0,0
451,Rashford,Marcus,Rashford,MID,Man Utd,MUN,7.0,0.0,0.0,0,709,0,709,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,70,0,0
452,Amad,Amad,Diallo,MID,Man Utd,MUN,6.5,0.0,0.0,10827,42639,10827,42639,2.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,65,0,0
453,Garnacho,Alejandro,Garnacho Ferreyra,MID,Man Utd,MUN,6.5,0.0,0.0,708,3695,708,3695,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,65,0,0
454,Antony,Antony,dos Santos,MID,Man Utd,MUN,6.0,0.0,0.0,549,2367,549,2367,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,60,0,0
455,Mount,Mason,Mount,MID,Man Utd,MUN,6.0,0.0,0.0,4089,4089,4089,4089,0.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,60,0,0
456,Sancho,Jadon,Sancho,MID,Man Utd,MUN,6.0,0.0,0.0,490,2400,490,2400,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,60,0,0
457,Casemiro,Carlos Henrique,Casimiro,MID,Man Utd,MUN,5.5,0.0,0.0,1834,2807,1834,2807,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,55,0,0
458,Mainoo,Kobbie,Mainoo,MID,Man Utd,MUN,5.0,0.0,0.0,3583,12573,3583,12573,0.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,50,0,0
459,Ugarte,Manuel,Ugarte Ribeiro,MID,Man Utd,MUN,5.0,0.0,0.0,1318,2983,1318,2983,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,50,0,0
460,Collyer,Toby,Collyer,MID,Man Utd,MUN,4.5,0.0,0.0,423,2084,423,2084,0.1,u,0.0,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,45,0,0
461,Fitzgerald,Jayce,Fitzgerald,MID,Man Utd,MUN,4.5,0.0,0.0,147,405,147,405,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,45,0,0
462,J.Fletcher,Jack,Fletcher,MID,Man Utd,MUN,4.5,0.0,0.0,166,436,166,436,0.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,45,0,0
463,Kone,Sékou,Koné,MID,Man Utd,MUN,4.5,0.0,0.0,569,1033,569,1033,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,45,0,0
464,Moorhouse,Jack,Moorhouse,MID,Man Utd,MUN,4.5,0.0,0.0,136,340,136,340,0.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,3,45,0,0
465,Højlund,Rasmus,Højlund,FWD,Man Utd,MUN,6.5,0.0,0.0,2159,13953,2159,13953,0.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,4,65,0,0
466,Zirkzee,Joshua,Zirkzee,FWD,Man Utd,MUN,6.0,0.0,0.0,3824,7460,3824,7460,0.4,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,4,60,0,0
467,Obi,Chido,Obi,FWD,Man Utd,MUN,4.5,0.0,0.0,7130,22728,7130,22728,2.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,4,45,0,0
468,Wheatley,Ethan,Wheatley,FWD,Man Utd,MUN,4.5,0.0,0.0,683,1712,683,1712,0.1,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,4,45,0,0
681,Šeško,Benjamin,Sesko,FWD,Man Utd,MUN,7.5,0.0,0.0,95241,87502,95241,87502,8.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,14,4,75,0,0
52,J.Ramsey,Jacob,Ramsey,MID,Newcastle,NEW,5.5,0.0,0.0,3266,11724,3266,11724,0.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,55,0,0
469,Pope,Nick,Pope,GK,Newcastle,NEW,5.0,0.0,0.0,37179,21361,37179,21361,4.0,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,1,50,0,0
471,Gillespie,Mark,Gillespie,GK,Newcastle,NEW,4.0,0.0,0.0,534,828,534,828,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,1,40,0,0
472,Odysseas,Odysseas,Vlachodimos,GK,Newcastle,NEW,4.0,0.0,0.0,0,674,0,674,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,1,40,0,0
473,Hall,Lewis,Hall,DEF,Newcastle,NEW,5.5,0.0,0.0,4919,33783,4919,33783,1.7,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,55,0,0
474,Schär,Fabian,Schär,DEF,Newcastle,NEW,5.5,0.0,0.0,24937,13667,24937,13667,2.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,55,0,0
475,Botman,Sven,Botman,DEF,Newcastle,NEW,5.0,0.0,0.0,1775,8416,1775,8416,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,50,0,0
476,Burn,Dan,Burn,DEF,Newcastle,NEW,5.0,0.0,0.0,46353,21178,46353,21178,4.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,50,0,0
477,Livramento,Tino,Livramento,DEF,Newcastle,NEW,5.0,0.0,0.0,53325,20941,53325,20941,4.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,50,0,0
478,Trippier,Kieran,Trippier,DEF,Newcastle,NEW,5.0,0.0,0.0,18630,11377,18630,11377,2.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,50,0,0
479,Krafth,Emil,Krafth,DEF,Newcastle,NEW,4.5,0.0,0.0,145,645,145,645,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,45,0,0
480,Lascelles,Jamaal,Lascelles,DEF,Newcastle,NEW,4.5,0.0,0.0,192,1060,192,1060,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,45,0,0
481,A.Murphy,Alex,Murphy,DEF,Newcastle,NEW,4.0,0.0,0.0,3906,7973,3906,7973,0.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,40,0,0
482,Ashby,Harrison,Ashby,DEF,Newcastle,NEW,4.0,0.0,0.0,260,1220,260,1220,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,40,0,0
483,Pivas,Miodrag,Pivaš,DEF,Newcastle,NEW,4.0,0.0,0.0,195,1134,195,1134,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,40,0,0
484,Targett,Matt,Targett,DEF,Newcastle,NEW,4.0,0.0,0.0,1709,4458,1709,4458,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,2,40,0,0
485,Gordon,Anthony,Gordon,MID,Newcastle,NEW,7.5,0.0,0.0,27764,23957,27764,23957,2.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,75,0,0
486,Elanga,Anthony,Elanga,MID,Newcastle,NEW,7.0,0.0,0.0,18729,106416,18729,106416,7.3,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,70,0,0
487,Barnes,Harvey,Barnes,MID,Newcastle,NEW,6.5,0.0,0.0,3381,8316,3381,8316,0.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,65,0,0
488,Bruno G.,Bruno,Guimarães Rodriguez Moura,MID,Newcastle,NEW,6.5,0.0,0.0,3891,20967,3891,20967,1.6,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,65,0,0
489,J.Murphy,Jacob,Murphy,MID,Newcastle,NEW,6.4,-0.1,-0.1,1225,49285,1225,49285,1.9,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,64,-1,-1
490,Joelinton,Joelinton Cássio,Apolinário de Lira,MID,Newcastle,NEW,6.0,0.0,0.0,2633,7761,2633,7761,0.4,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,60,0,0
491,Tonali,Sandro,Tonali,MID,Newcastle,NEW,5.5,0.0,0.0,6798,24035,6798,24035,1.8,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,55,0,0
492,Antoñito C.,Antoñito,Cordero Campillo,MID,Newcastle,NEW,5.0,0.0,0.0,119,583,119,583,0.0,a,100.0,100.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,50,0,0
494,Willock,Joe,Willock,MID,Newcastle,NEW,5.0,0.0,0.0,24,1098,24,1098,0.0,i,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,50,0,0
495,Hayden,Isaac,Hayden,MID,Newcastle,NEW,4.5,0.0,0.0,0,569,0,569,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,45,0,0
496,Kuol,Garang,Kuol,MID,Newcastle,NEW,4.5,0.0,0.0,330,807,330,807,0.1,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,45,0,0
497,L.Miley,Lewis,Miley,MID,Newcastle,NEW,4.5,0.0,0.0,13515,23218,13515,23218,2.5,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,45,0,0
498,White,Joe,White,MID,Newcastle,NEW,4.5,0.0,0.0,0,422,0,422,0.0,u,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,3,45,0,0
499,Isak,Alexander,Isak,FWD,Newcastle,NEW,10.4,-0.1,-0.1,5028,332570,5028,332570,5.2,n,0.0,0.0,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,4,104,-1,-1
500,Osula,William,Osula,FWD,Newcastle,NEW,5.5,0.0,0.0,1873,3887,1873,3887,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,4,55,0,0
501,Neave,Sean,Neave,FWD,Newcastle,NEW,4.5,0.0,0.0,1669,3154,1669,3154,0.2,a,,,1,2025-08-15T17:30:00Z,2025-08-21T22:18:20Z,15,4,45,0,0
