gw,fixture,kickoff_time,player_id,web_name,first_name,second_name,position,team,team_name,team_short,is_home,opponent_team,opponent_name,opponent_short,team_h,team_h_score,team_a,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,bonus
2,17,2025-08-24T15:30:00Z,455,Mount,Mason,Mount,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,68,,,1.0,,,,,,,,
2,17,2025-08-24T15:30:00Z,456,Sancho,Jadon,Sancho,MID,2,Aston Villa,AVL,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,457,Casemiro,Carlos Henrique,Casimiro,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,52,,,,,,,,,1.0,,
2,17,2025-08-24T15:30:00Z,458,Mainoo,Kobbie,Mainoo,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,459,Ugarte,Manuel,Ugarte Ribeiro,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,21,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,460,Collyer,Toby,Collyer,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,461,Fitzgerald,Jayce,Fitzgerald,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,462,J.Fletcher,Jack,Fletcher,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,463,Kone,Sékou,Koné,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,464,Moorhouse,Jack,Moorhouse,MID,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,465,Højlund,Rasmus,Højlund,FWD,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,466,Zirkzee,Joshua,Zirkzee,FWD,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,467,Obi,Chido,Obi,FWD,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,468,Wheatley,Ethan,Wheatley,FWD,14,Man Utd,MUN,False,10,Fulham,FUL,10,1,14,1,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,469,Pope,Nick,Pope,GK,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,90,,1.0,,3.0,,,,,,,
2,14,2025-08-23T14:00:00Z,470,Dúbravka,Martin,Dúbravka,GK,3,Burnley,BUR,True,17,Sunderland,SUN,3,2,17,0,90,,,1.0,,,,,,,,
2,19,2025-08-25T19:00:00Z,471,Gillespie,Mark,Gillespie,GK,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,472,Odysseas,Odysseas,Vlachodimos,GK,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,473,Hall,Lewis,Hall,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,14,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,474,Schär,Fabian,Schär,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,80,,,,2.0,,,,,,,
2,19,2025-08-25T19:00:00Z,475,Botman,Sven,Botman,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,476,Burn,Dan,Burn,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,90,,,,3.0,,,,,1.0,,
2,19,2025-08-25T19:00:00Z,477,Livramento,Tino,Livramento,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,90,,1.0,,3.0,,,,,,,
2,19,2025-08-25T19:00:00Z,478,Trippier,Kieran,Trippier,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,75,,,,2.0,,,,,,,
2,19,2025-08-25T19:00:00Z,479,Krafth,Emil,Krafth,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,480,Lascelles,Jamaal,Lascelles,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,481,A.Murphy,Alex,Murphy,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,482,Ashby,Harrison,Ashby,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,483,Pivas,Miodrag,Pivaš,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,484,Targett,Matt,Targett,DEF,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,485,Gordon,Anthony,Gordon,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,47,,,,,,,,,,1.0,
2,19,2025-08-25T19:00:00Z,486,Elanga,Anthony,Elanga,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,90,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,487,Barnes,Harvey,Barnes,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,75,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,488,Bruno G.,Bruno,Guimarães Rodriguez Moura,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,90,1.0,,,,,,,,1.0,,
2,19,2025-08-25T19:00:00Z,489,J.Murphy,Jacob,Murphy,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,490,Joelinton,Joelinton Cássio,Apolinário de Lira,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,75,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,491,Tonali,Sandro,Tonali,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,65,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,492,Antoñito C.,Antoñito,Cordero Campillo,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,493,Longstaff,Sean,Longstaff,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,32,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,494,Willock,Joe,Willock,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,495,Hayden,Isaac,Hayden,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,496,Kuol,Garang,Kuol,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,497,L.Miley,Lewis,Miley,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,24,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,498,White,Joe,White,MID,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,499,Isak,Alexander,Isak,FWD,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,500,Osula,William,Osula,FWD,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,14,1.0,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,501,Neave,Sean,Neave,FWD,15,Newcastle,NEW,True,12,Liverpool,LIV,15,2,12,3,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,502,Sels,Matz,Sels,GK,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,90,,,,,,3.0,,,1.0,,
2,15,2025-08-24T13:00:00Z,503,C.Miguel,Carlos Miguel,dos Santos Pereira,GK,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,504,Turner,Matt,Turner,GK,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,505,Milenković,Nikola,Milenković,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,90,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,506,Murillo,Murillo,Costa dos Santos,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,90,,,,,,,,,1.0,,
2,15,2025-08-24T13:00:00Z,507,Aina,Ola,Aina,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,90,,,,,,,,,1.0,,
2,15,2025-08-24T13:00:00Z,508,N.Williams,Neco,Williams,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,90,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,509,David Carmo,David,Mota Veiga Teixeira do Carmo,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,510,Jair Cunha,Jair,Paula da Cunha Filho,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,511,Morato,Felipe,Rodrigues da Silva,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,512,O.Richards,Omar,Richards,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,513,Abbott,Zach,Abbott,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,514,Boly,Willy,Boly,DEF,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,515,Gibbs-White,Morgan,Gibbs-White,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,81,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,516,Hudson-Odoi,Callum,Hudson-Odoi,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,71,1.0,,,,,,,,,,3.0
2,15,2025-08-24T13:00:00Z,517,Anderson,Elliot,Anderson,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,90,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,518,Jota,João Pedro,Ferreira da Silva,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,519,Dominguez,Nicolás,Domínguez,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,520,O'Brien,Lewis,O'Brien,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,521,Sangaré,Ibrahim,Sangaré,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,87,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,522,Yates,Ryan,Yates,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,2,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,523,Da Silva Moreira,Eric,da Silva Moreira,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,524,Stamenic,Marko,Stamenić,MID,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,525,Wood,Chris,Wood,FWD,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,87,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,526,Igor Jesus,Igor Jesus,Maciel da Cruz,FWD,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,2,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,527,Awoniyi,Taiwo,Awoniyi,FWD,16,Nott'm Forest,NFO,False,8,Crystal Palace,CRY,8,1,16,1,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,528,Patterson,Anthony,Patterson,GK,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,529,Moore,Simon,Moore,GK,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,530,Nna Noukeu,Blondy,Nna Noukeu,GK,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,531,Ballard,Daniel,Ballard,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,8,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,532,Hume,Trai,Hume,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,90,,,,2.0,,,,,,,
2,14,2025-08-23T14:00:00Z,533,Alese,Aji,Alese,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,534,Anderson,Joe,Anderson,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,535,Cirkin,Dennis,Cirkin,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,536,Hjelde,Leo Fuhr,Hjelde,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,537,Huggins,Niall,Huggins,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,538,Johnson,Zak,Johnson,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,539,O'Nien,Luke,O'Nien,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,540,Pembele,Timothée,Pembélé,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,541,Reinildo,Reinildo,Mandava,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,90,,,,2.0,,,,,,,
2,14,2025-08-23T14:00:00Z,542,Seelt,Jenson,Seelt,DEF,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,81,,,,2.0,,,,,,,
2,14,2025-08-23T14:00:00Z,543,Adingra,Simon,Adingra,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,62,,,,,,,,,1.0,,
2,14,2025-08-23T14:00:00Z,544,Diarra,Habib,Diarra,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,79,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,545,Roberts,Patrick,Roberts,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,27,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,546,Aleksić,Milan,Aleksić,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,547,E.Le Fée,Enzo,Le Fée,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,27,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,548,Mundle,Romaine,Mundle,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,549,Neil,Dan,Neil,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,550,Poveda,Ian,Poveda-Ocampo,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,551,Rigg,Chris,Rigg,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,552,Sadiki,Noah,Sadiki,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,90,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,553,Talbi,Chemsdine,Talbi,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,62,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,554,Ba,Abdoullah,Ba,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,555,Browne,Alan,Browne,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,556,Ekwah,Pierre,Ekwah Elimby,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,557,H.Jones,Harrison,Jones,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,558,Matete,Jay,Matete,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,559,Triantis,Nectarios,Triantis,MID,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,560,Isidor,Wilson,Isidor,FWD,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,27,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,561,Mayenda,Eliezer,Mayenda Dossou,FWD,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,62,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,562,Abdullahi,Ahmed,Abdullahi,FWD,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,563,Luís Hemir,Luís Hemir,Silva Semedo,FWD,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,14,2025-08-23T14:00:00Z,564,Rusyn,Nazarii,Rusyn,FWD,17,Sunderland,SUN,False,3,Burnley,BUR,3,2,17,0,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,565,Vicario,Guglielmo,Vicario,GK,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,,,1.0,,,4.0,,,,,2.0
2,18,2025-08-23T11:30:00Z,566,Austin,Brandon,Austin,GK,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,567,Kinsky,Antonín,Kinský,GK,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,568,Pedro Porro,Pedro,Porro Sauceda,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,,,1.0,,,,,,1.0,,
2,18,2025-08-23T11:30:00Z,569,Romero,Cristian,Romero,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,,,1.0,,,,,,1.0,,
2,18,2025-08-23T11:30:00Z,570,Danso,Kevin,Danso,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,1,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,571,Davies,Ben,Davies,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,572,Dragusin,Radu,Drăgușin,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,573,Spence,Djed,Spence,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,,,1.0,,,,,,,,
2,18,2025-08-23T11:30:00Z,574,Udogie,Destiny,Udogie,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,575,Van de Ven,Micky,van de Ven,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,,,1.0,,,,,,,,
2,18,2025-08-23T11:30:00Z,576,Phillips,Ashley,Phillips,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,577,Takai,Takai,Kōta,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,578,Vuskovic,Luka,Vušković,DEF,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,579,Son,Son,Heung-min,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,580,Johnson,Brennan,Johnson,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,77,1.0,,1.0,,,,,,1.0,,2.0
2,18,2025-08-23T11:30:00Z,581,Maddison,James,Maddison,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,582,Kudus,Mohammed,Kudus,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,85,,,1.0,,,,,,,,
2,18,2025-08-23T11:30:00Z,583,Kulusevski,Dejan,Kulusevski,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,584,Tel,Mathys,Tel,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,585,Bentancur,Rodrigo,Bentancur,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,,,1.0,,,,,,,,
2,18,2025-08-23T11:30:00Z,586,Bergvall,Lucas,Bergvall,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,4,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,587,Bissouma,Yves,Bissouma,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,588,Odobert,Wilson,Odobert,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,12,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,589,Solomon,Manor,Solomon,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,590,Bryan,Bryan,Gil Salvatierra,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,591,Gray,Archie,Gray,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,592,Moore,Mikey,Moore,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,593,P.M.Sarr,Pape Matar,Sarr,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,90,,,1.0,,,,,,,,
2,18,2025-08-23T11:30:00Z,594,Min-hyeok,Yang,Min-hyeok,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,595,Olusesi,Callum,Olusesi,MID,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,596,Solanke,Dominic,Solanke-Mitchell,FWD,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,12,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,597,Richarlison,Richarlison,de Andrade,FWD,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,77,,1.0,,,,,,,1.0,,
2,18,2025-08-23T11:30:00Z,598,Lankshear,Will,Lankshear,FWD,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,599,Scarlett,Dane,Scarlett,FWD,18,Spurs,TOT,False,13,Man City,MCI,13,0,18,2,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,600,Areola,Alphonse,Areola,GK,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,601,Foderingham,Wes,Foderingham,GK,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,602,Hegyi,Krisztián,Hegyi,GK,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,603,Diouf,El Hadji Malick,Diouf,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,,1.0,,5.0,,,,,,,
2,20,2025-08-22T19:00:00Z,604,Emerson,Emerson,Palmieri dos Santos,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,605,Kilman,Maximilian,Kilman,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,,,,5.0,,,,,,,
2,20,2025-08-22T19:00:00Z,606,Mavropanos,Konstantinos,Mavropanos,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,607,N.Aguerd,Nayef,Aguerd,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,,,,5.0,,,,,,,
2,20,2025-08-22T19:00:00Z,608,Scarles,Ollie,Scarles,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,0,,,,,,,,,,,
2,20,2025-08-22T19:00:00Z,609,Todibo,Jean-Clair,Todibo,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,45,,,,3.0,,,,,,,
2,20,2025-08-22T19:00:00Z,610,Wan-Bissaka,Aaron,Wan-Bissaka,DEF,19,West Ham,WHU,True,7,Chelsea,CHE,19,1,7,5,90,,,,5.0,,,,,,,
